TradeID,EntryTime,OptionType,Delta,ShortStrike,LongStrike,Width,Premium,ProfitTarget,ProfitDateTime,ProfitPrice,StopLossDateTime,StopLossTarget,StopLossPrice,IsWin,Outcome,ProfitLoss,ProfitLossAfterSlippage,CommissionFees,Slippage,LossMultiple,TradesToday
15257479,5/15/2023 12:00:00 PM,P,0.00,4120.00,4075.00,45.00,3.15,P100,,,,1x,,True,Expiration,3.15,3.10,1.65,0.05,0,0
15265415,5/15/2023 12:15:00 PM,C,0.00,4130.00,4175.00,45.00,3.65,P100,,,5/15/2023 12:58:00 PM,1x,7.30,False,Stop Loss,-3.65,-3.85,3.30,0.20,1.1,0
15258363,5/15/2023 12:30:00 PM,P,0.00,4120.00,4075.00,45.00,2.75,P100,,,,1x,,True,Expiration,2.75,2.70,1.65,0.05,0,0
15258775,5/15/2023 12:45:00 PM,P,0.00,4125.00,4080.00,45.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
15259199,5/15/2023 1:00:00 PM,P,0.00,4130.00,4085.00,45.00,2.65,P100,,,5/15/2023 1:31:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
15259503,5/15/2023 1:15:00 PM,P,0.00,4135.00,4090.00,45.00,2.95,P100,,,5/15/2023 1:28:00 PM,1x,5.90,False,Stop Loss,-2.95,-3.15,3.30,0.20,1.1,0
15266611,5/15/2023 1:30:00 PM,C,0.00,4135.00,4180.00,45.00,2.95,P100,,,,1x,,True,Expiration (ITM),0.71,0.51,3.30,0.20,0,0
15266831,5/15/2023 1:45:00 PM,C,0.00,4130.00,4175.00,45.00,3.10,P100,,,5/15/2023 2:03:00 PM,1x,6.20,False,Stop Loss,-3.10,-3.30,3.30,0.20,1.1,0
15260411,5/15/2023 2:00:00 PM,P,0.00,4130.00,4085.00,45.00,3.70,P100,,,,1x,,True,Expiration,3.70,3.65,1.65,0.05,0,0
15260679,5/15/2023 2:15:00 PM,P,0.00,4135.00,4090.00,45.00,4.25,P100,,,,1x,,True,Expiration,4.25,4.20,1.65,0.05,0,0
15267467,5/15/2023 2:30:00 PM,C,0.00,4130.00,4175.00,45.00,3.90,P100,,,,1x,,False,Expiration (ITM),-3.34,-3.54,3.30,0.20,0.9,0
15261143,5/15/2023 2:45:00 PM,P,0.00,4135.00,4090.00,45.00,3.85,P100,,,,1x,,True,Expiration,3.85,3.80,1.65,0.05,0,0
15267783,5/15/2023 3:00:00 PM,C,0.00,4130.00,4175.00,45.00,4.15,P100,,,,1x,,False,Expiration (ITM),-3.09,-3.29,3.30,0.20,0.8,0
15261515,5/15/2023 3:15:00 PM,P,0.00,4135.00,4090.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
15261659,5/15/2023 3:30:00 PM,P,0.00,4135.00,4090.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
15268163,5/15/2023 3:45:00 PM,C,0.00,4130.00,4175.00,45.00,3.40,P100,,,,1x,,False,Expiration (ITM),-3.84,-4.04,3.30,0.20,1.2,0
15277111,5/16/2023 9:33:00 AM,C,0.00,4145.00,4190.00,45.00,2.80,P100,,,,1x,,True,Expiration,2.80,2.75,1.65,0.05,0,25
15269719,5/16/2023 9:45:00 AM,P,0.00,4115.00,4070.00,45.00,2.70,P100,,,5/16/2023 9:50:00 AM,1x,5.40,False,Stop Loss,-2.70,-2.90,3.30,0.20,1.1,25
15277735,5/16/2023 10:00:00 AM,C,0.00,4140.00,4185.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
15278083,5/16/2023 10:15:00 AM,C,0.00,4130.00,4175.00,45.00,2.75,P100,,,5/16/2023 10:30:00 AM,1x,5.50,False,Stop Loss,-2.75,-2.95,3.30,0.20,1.1,0
15270975,5/16/2023 10:30:00 AM,P,0.00,4110.00,4065.00,45.00,2.60,P100,,,,1x,,True,Expiration (ITM),2.48,2.28,3.30,0.20,0,0
15278687,5/16/2023 10:45:00 AM,C,0.00,4135.00,4180.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
15271731,5/16/2023 11:00:00 AM,P,0.00,4110.00,4065.00,45.00,3.25,P100,,,,1x,,True,Expiration (ITM),3.13,2.93,3.30,0.20,0,0
15272107,5/16/2023 11:15:00 AM,P,0.00,4110.00,4065.00,45.00,3.05,P100,,,,1x,,True,Expiration (ITM),2.93,2.73,3.30,0.20,0,0
15272455,5/16/2023 11:30:00 AM,P,0.00,4115.00,4070.00,45.00,2.80,P100,,,5/16/2023 11:38:00 AM,1x,5.60,False,Stop Loss,-2.80,-3.00,3.30,0.20,1.1,0
15279871,5/16/2023 11:45:00 AM,C,0.00,4130.00,4175.00,45.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
15273115,5/16/2023 12:00:00 PM,P,0.00,4115.00,4070.00,45.00,2.45,P100,,,5/16/2023 3:51:00 PM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,0
15273379,5/16/2023 12:15:00 PM,P,0.00,4120.00,4075.00,45.00,3.40,P100,,,5/16/2023 3:50:00 PM,1x,6.80,False,Stop Loss,-3.40,-3.60,3.30,0.20,1.1,0
15280683,5/16/2023 12:30:00 PM,C,0.00,4135.00,4180.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
15273999,5/16/2023 12:45:00 PM,P,0.00,4120.00,4075.00,45.00,2.75,P100,,,5/16/2023 3:50:00 PM,1x,5.50,False,Stop Loss,-2.75,-2.95,3.30,0.20,1.1,0
15274303,5/16/2023 1:00:00 PM,P,0.00,4120.00,4075.00,45.00,2.45,P100,,,5/16/2023 2:08:00 PM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,0
15274583,5/16/2023 1:15:00 PM,P,0.00,4120.00,4075.00,45.00,2.35,P100,,,5/16/2023 2:08:00 PM,1x,4.70,False,Stop Loss,-2.35,-2.55,3.30,0.20,1.1,0
15281651,5/16/2023 1:30:00 PM,C,0.00,4130.00,4175.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
15281899,5/16/2023 1:45:00 PM,C,0.00,4125.00,4170.00,45.00,3.40,P100,,,,1x,,True,Expiration,3.40,3.35,1.65,0.05,0,0
15275339,5/16/2023 2:00:00 PM,P,0.00,4125.00,4080.00,45.00,3.75,P100,,,5/16/2023 2:08:00 PM,1x,7.50,False,Stop Loss,-3.75,-3.95,3.30,0.20,1.1,0
15282259,5/16/2023 2:15:00 PM,C,0.00,4125.00,4170.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
15282499,5/16/2023 2:30:00 PM,C,0.00,4120.00,4165.00,45.00,4.15,P100,,,,1x,,True,Expiration,4.15,4.10,1.65,0.05,0,0
15276115,5/16/2023 2:45:00 PM,P,0.00,4120.00,4075.00,45.00,2.35,P100,,,5/16/2023 3:50:00 PM,1x,4.70,False,Stop Loss,-2.35,-2.55,3.30,0.20,1.1,0
15276299,5/16/2023 3:00:00 PM,P,0.00,4125.00,4080.00,45.00,3.35,P100,,,5/16/2023 3:49:00 PM,1x,6.70,False,Stop Loss,-3.35,-3.55,3.30,0.20,1.1,0
15276487,5/16/2023 3:15:00 PM,P,0.00,4125.00,4080.00,45.00,3.10,P100,,,5/16/2023 3:45:00 PM,1x,6.20,False,Stop Loss,-3.10,-3.30,3.30,0.20,1.1,0
15276655,5/16/2023 3:30:00 PM,P,0.00,4125.00,4080.00,45.00,2.40,P100,,,5/16/2023 3:45:00 PM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,0
15284363,5/17/2023 9:33:00 AM,P,0.00,4105.00,4060.00,45.00,2.35,P100,,,5/17/2023 9:51:00 AM,1x,4.70,False,Stop Loss,-2.35,-2.55,3.30,0.20,1.1,25
15284831,5/17/2023 9:45:00 AM,P,0.00,4110.00,4065.00,45.00,3.00,P100,,,5/17/2023 9:50:00 AM,1x,6.00,False,Stop Loss,-3.00,-3.20,3.30,0.20,1.1,0
15294075,5/17/2023 10:00:00 AM,C,0.00,4130.00,4175.00,45.00,2.75,P100,,,5/17/2023 11:17:00 AM,1x,5.50,False,Stop Loss,-2.75,-2.95,3.30,0.20,1.1,25
15285775,5/17/2023 10:15:00 AM,P,0.00,4105.00,4060.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
15286247,5/17/2023 10:30:00 AM,P,0.00,4110.00,4065.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
15286703,5/17/2023 10:45:00 AM,P,0.00,4110.00,4065.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
15287107,5/17/2023 11:00:00 AM,P,0.00,4115.00,4070.00,45.00,2.95,P100,,,,1x,,True,Expiration,2.95,2.90,1.65,0.05,0,0
15287515,5/17/2023 11:15:00 AM,P,0.00,4115.00,4070.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
15287899,5/17/2023 11:30:00 AM,P,0.00,4115.00,4070.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
15288303,5/17/2023 11:45:00 AM,P,0.00,4120.00,4070.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
15288667,5/17/2023 12:00:00 PM,P,0.00,4125.00,4080.00,45.00,3.25,P100,,,,1x,,True,Expiration,3.25,3.20,1.65,0.05,0,0
15289055,5/17/2023 12:15:00 PM,P,0.00,4125.00,4080.00,45.00,3.15,P100,,,,1x,,True,Expiration,3.15,3.10,1.65,0.05,0,0
15289415,5/17/2023 12:30:00 PM,P,0.00,4130.00,4085.00,45.00,3.30,P100,,,,1x,,True,Expiration,3.30,3.25,1.65,0.05,0,0
15289787,5/17/2023 12:45:00 PM,P,0.00,4135.00,4090.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
15290159,5/17/2023 1:00:00 PM,P,0.00,4140.00,4095.00,45.00,2.60,P100,,,,1x,,True,Expiration,2.60,2.55,1.65,0.05,0,0
15290539,5/17/2023 1:15:00 PM,P,0.00,4145.00,4100.00,45.00,2.85,P100,,,,1x,,True,Expiration,2.85,2.80,1.65,0.05,0,0
15290907,5/17/2023 1:30:00 PM,P,0.00,4150.00,4105.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,0
15291227,5/17/2023 1:45:00 PM,P,0.00,4155.00,4110.00,45.00,3.35,P100,,,,1x,,True,Expiration,3.35,3.30,1.65,0.05,0,0
15291511,5/17/2023 2:00:00 PM,P,0.00,4160.00,4115.00,45.00,3.65,P100,,,5/17/2023 2:34:00 PM,1x,7.30,False,Stop Loss,-3.65,-3.85,3.30,0.20,1.1,0
15299171,5/17/2023 2:15:00 PM,C,0.00,4165.00,4210.00,45.00,3.50,P100,,,,1x,,True,Expiration,3.50,3.45,1.65,0.05,0,0
15299387,5/17/2023 2:30:00 PM,C,0.00,4165.00,4210.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
15299647,5/17/2023 2:45:00 PM,C,0.00,4160.00,4205.00,45.00,2.85,P100,,,,1x,,True,Expiration,2.85,2.80,1.65,0.05,0,0
15299903,5/17/2023 3:00:00 PM,C,0.00,4155.00,4200.00,45.00,3.40,P100,,,5/17/2023 3:10:00 PM,1x,6.80,False,Stop Loss,-3.40,-3.60,3.30,0.20,1.1,0
15292791,5/17/2023 3:15:00 PM,P,0.00,4160.00,4115.00,45.00,4.45,P100,,,,1x,,True,Expiration (ITM),3.30,3.10,3.30,0.20,0,0
15300271,5/17/2023 3:30:00 PM,C,0.00,4155.00,4200.00,45.00,2.40,P100,,,5/17/2023 3:47:00 PM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,0
15311071,5/18/2023 9:33:00 AM,C,0.00,4170.00,4215.00,45.00,3.25,P100,,,5/18/2023 10:17:00 AM,1x,6.50,False,Stop Loss,-3.25,-3.45,3.30,0.20,1.1,26
15302111,5/18/2023 9:45:00 AM,P,0.00,4135.00,4090.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,26
15302683,5/18/2023 10:00:00 AM,P,0.00,4135.00,4085.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
15303155,5/18/2023 10:15:00 AM,P,0.00,4145.00,4100.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
15303655,5/18/2023 10:30:00 AM,P,0.00,4155.00,4100.00,55.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
15304055,5/18/2023 10:45:00 AM,P,0.00,4160.00,4115.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
15304523,5/18/2023 11:00:00 AM,P,0.00,4165.00,4120.00,45.00,2.50,P100,,,5/18/2023 12:07:00 PM,1x,5.00,False,Stop Loss,-2.50,-2.70,3.30,0.20,1.1,0
15313407,5/18/2023 11:15:00 AM,C,0.00,4190.00,4235.00,45.00,3.25,P100,,,5/18/2023 3:45:00 PM,1x,6.50,False,Stop Loss,-3.25,-3.45,3.30,0.20,1.1,0
15313683,5/18/2023 11:30:00 AM,C,0.00,4190.00,4235.00,45.00,2.95,P100,,,5/18/2023 3:45:00 PM,1x,5.90,False,Stop Loss,-2.95,-3.15,3.30,0.20,1.1,0
15305719,5/18/2023 11:45:00 AM,P,0.00,4170.00,4125.00,45.00,3.20,P100,,,5/18/2023 12:05:00 PM,1x,6.40,False,Stop Loss,-3.20,-3.40,3.30,0.20,1.1,0
15314255,5/18/2023 12:00:00 PM,C,0.00,4185.00,4230.00,45.00,3.40,P100,,,5/18/2023 3:42:00 PM,1x,6.80,False,Stop Loss,-3.40,-3.60,3.30,0.20,1.1,0
15314495,5/18/2023 12:15:00 PM,C,0.00,4180.00,4225.00,45.00,2.40,P100,,,5/18/2023 3:16:00 PM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,0
15314771,5/18/2023 12:30:00 PM,C,0.00,4180.00,4225.00,45.00,2.30,P100,,,5/18/2023 3:16:00 PM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
15315055,5/18/2023 12:45:00 PM,C,0.00,4180.00,4225.00,45.00,2.45,P100,,,5/18/2023 3:16:00 PM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,0
15315375,5/18/2023 1:00:00 PM,C,0.00,4175.00,4220.00,45.00,3.50,P100,,,5/18/2023 1:27:00 PM,1x,7.00,False,Stop Loss,-3.50,-3.70,3.30,0.20,1.1,0
15308091,5/18/2023 1:15:00 PM,P,0.00,4160.00,4115.00,45.00,2.45,P100,,,5/18/2023 1:45:00 PM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,0
15315879,5/18/2023 1:30:00 PM,C,0.00,4175.00,4220.00,45.00,3.00,P100,,,5/18/2023 3:10:00 PM,1x,6.00,False,Stop Loss,-3.00,-3.20,3.30,0.20,1.1,0
15316151,5/18/2023 1:45:00 PM,C,0.00,4170.00,4215.00,45.00,3.45,P100,,,5/18/2023 2:36:00 PM,1x,6.90,False,Stop Loss,-3.45,-3.65,3.30,0.20,1.1,0
15316399,5/18/2023 2:00:00 PM,C,0.00,4165.00,4210.00,45.00,3.85,P100,,,5/18/2023 2:22:00 PM,1x,7.70,False,Stop Loss,-3.85,-4.05,3.30,0.20,1.1,0
15316575,5/18/2023 2:15:00 PM,C,0.00,4170.00,4215.00,45.00,2.40,P100,,,5/18/2023 2:23:00 PM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,0
15309663,5/18/2023 2:30:00 PM,P,0.00,4170.00,4125.00,45.00,3.70,P100,,,,1x,,True,Expiration,3.70,3.65,1.65,0.05,0,0
15309963,5/18/2023 2:45:00 PM,P,0.00,4170.00,4125.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
15310171,5/18/2023 3:00:00 PM,P,0.00,4175.00,4130.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
15310347,5/18/2023 3:15:00 PM,P,0.00,4180.00,4135.00,45.00,2.85,P100,,,,1x,,True,Expiration,2.85,2.80,1.65,0.05,0,0
15310531,5/18/2023 3:30:00 PM,P,0.00,4185.00,4140.00,45.00,3.20,P100,,,,1x,,True,Expiration,3.20,3.15,1.65,0.05,0,0
15310679,5/18/2023 3:45:00 PM,P,0.00,4195.00,4150.00,45.00,2.95,P100,,,,1x,,True,Expiration,2.95,2.90,1.65,0.05,0,0
15318779,5/19/2023 9:33:00 AM,P,0.00,4180.00,4135.00,45.00,2.60,P100,,,5/19/2023 11:29:00 AM,1x,5.20,False,Stop Loss,-2.60,-2.80,3.30,0.20,1.1,26
15319387,5/19/2023 9:45:00 AM,P,0.00,4185.00,4140.00,45.00,2.60,P100,,,5/19/2023 11:15:00 AM,1x,5.20,False,Stop Loss,-2.60,-2.80,3.30,0.20,1.1,0
15320027,5/19/2023 10:00:00 AM,P,0.00,4180.00,4130.00,50.00,2.30,P100,,,5/19/2023 11:15:00 AM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
15320559,5/19/2023 10:15:00 AM,P,0.00,4185.00,4140.00,45.00,2.85,P100,,,5/19/2023 11:15:00 AM,1x,5.70,False,Stop Loss,-2.85,-3.05,3.30,0.20,1.1,0
15321155,5/19/2023 10:30:00 AM,P,0.00,4185.00,4140.00,45.00,2.35,P100,,,5/19/2023 11:12:00 AM,1x,4.70,False,Stop Loss,-2.35,-2.55,3.30,0.20,1.1,0
15332271,5/19/2023 10:45:00 AM,C,0.00,4225.00,4270.00,45.00,3.15,P100,,,,1x,,True,Expiration,3.15,3.10,1.65,0.05,0,26
15322251,5/19/2023 11:00:00 AM,P,0.00,4185.00,4140.00,45.00,2.40,P100,,,5/19/2023 11:12:00 AM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,0
15333219,5/19/2023 11:15:00 AM,C,0.00,4220.00,4265.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
15333643,5/19/2023 11:30:00 AM,C,0.00,4210.00,4255.00,45.00,2.95,P100,,,,1x,,True,Expiration,2.95,2.90,1.65,0.05,0,0
15334043,5/19/2023 11:45:00 AM,C,0.00,4205.00,4250.00,45.00,3.10,P100,,,,1x,,True,Expiration,3.10,3.05,1.65,0.05,0,0
15324511,5/19/2023 12:00:00 PM,P,0.00,4170.00,4125.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
15334779,5/19/2023 12:15:00 PM,C,0.00,4205.00,4260.00,55.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
15335167,5/19/2023 12:30:00 PM,C,0.00,4200.00,4245.00,45.00,3.10,P100,,,,1x,,True,Expiration,3.10,3.05,1.65,0.05,0,0
15325895,5/19/2023 12:45:00 PM,P,0.00,4175.00,4130.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
15326287,5/19/2023 1:00:00 PM,P,0.00,4180.00,4135.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
15336103,5/19/2023 1:15:00 PM,C,0.00,4205.00,4250.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,0
15336419,5/19/2023 1:30:00 PM,C,0.00,4200.00,4245.00,45.00,3.60,P100,,,,1x,,True,Expiration,3.60,3.55,1.65,0.05,0,0
15336643,5/19/2023 1:45:00 PM,C,0.00,4200.00,4245.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
15336907,5/19/2023 2:00:00 PM,C,0.00,4195.00,4240.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,0
15337171,5/19/2023 2:15:00 PM,C,0.00,4190.00,4235.00,45.00,3.05,P100,,,5/19/2023 2:59:00 PM,1x,6.10,False,Stop Loss,-3.05,-3.25,3.30,0.20,1.1,0
15337375,5/19/2023 2:30:00 PM,C,0.00,4190.00,4235.00,45.00,3.00,P100,,,5/19/2023 2:55:00 PM,1x,6.00,False,Stop Loss,-3.00,-3.20,3.30,0.20,1.1,0
15328555,5/19/2023 2:45:00 PM,P,0.00,4185.00,4140.00,45.00,3.60,P100,,,,1x,,True,Expiration,3.60,3.55,1.65,0.05,0,0
15328811,5/19/2023 3:00:00 PM,P,0.00,4190.00,4145.00,45.00,3.10,P100,,,,1x,,True,Expiration,3.10,3.05,1.65,0.05,0,0
15329067,5/19/2023 3:15:00 PM,P,0.00,4190.00,4145.00,45.00,2.30,P100,,,5/19/2023 3:31:00 PM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
15338143,5/19/2023 3:30:00 PM,C,0.00,4190.00,4235.00,45.00,2.35,P100,,,5/19/2023 3:52:00 PM,1x,4.70,False,Stop Loss,-2.35,-2.55,3.30,0.20,1.1,0
15329439,5/19/2023 3:45:00 PM,P,0.00,4195.00,4150.00,45.00,3.40,P100,,,,1x,,True,Expiration (ITM),0.43,0.23,3.30,0.20,0,0
15733803,5/22/2023 9:33:00 AM,P,0.00,4170.00,4125.00,45.00,2.40,P100,,,5/22/2023 10:08:00 AM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,26
15734283,5/22/2023 9:45:00 AM,P,0.00,4180.00,4135.00,45.00,2.90,P100,,,5/22/2023 10:07:00 AM,1x,5.80,False,Stop Loss,-2.90,-3.10,3.30,0.20,1.1,0
15743323,5/22/2023 10:00:00 AM,C,0.00,4215.00,4260.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,26
15743683,5/22/2023 10:15:00 AM,C,0.00,4215.00,4260.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
15735827,5/22/2023 10:30:00 AM,P,0.00,4175.00,4130.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
15744363,5/22/2023 10:45:00 AM,C,0.00,4205.00,4250.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
15744707,5/22/2023 11:00:00 AM,C,0.00,4205.00,4250.00,45.00,3.20,P100,,,,1x,,True,Expiration,3.20,3.15,1.65,0.05,0,0
15737135,5/22/2023 11:15:00 AM,P,0.00,4180.00,4135.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,0
15737495,5/22/2023 11:30:00 AM,P,0.00,4185.00,4140.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
15745619,5/22/2023 11:45:00 AM,C,0.00,4205.00,4250.00,45.00,2.75,P100,,,,1x,,True,Expiration,2.75,2.70,1.65,0.05,0,0
15738211,5/22/2023 12:00:00 PM,P,0.00,4190.00,4145.00,45.00,3.30,P100,,,5/22/2023 1:15:00 PM,1x,6.60,False,Stop Loss,-3.30,-3.50,3.30,0.20,1.1,0
15738555,5/22/2023 12:15:00 PM,P,0.00,4190.00,4145.00,45.00,2.80,P100,,,5/22/2023 1:15:00 PM,1x,5.60,False,Stop Loss,-2.80,-3.00,3.30,0.20,1.1,0
15746459,5/22/2023 12:30:00 PM,C,0.00,4200.00,4245.00,45.00,3.70,P100,,,5/22/2023 2:50:00 PM,1x,7.40,False,Stop Loss,-3.70,-3.90,3.30,0.20,1.1,0
15746707,5/22/2023 12:45:00 PM,C,0.00,4200.00,4245.00,45.00,3.50,P100,,,5/22/2023 2:50:00 PM,1x,7.00,False,Stop Loss,-3.50,-3.70,3.30,0.20,1.1,0
15739543,5/22/2023 1:00:00 PM,P,0.00,4190.00,4145.00,45.00,3.15,P100,,,5/22/2023 1:15:00 PM,1x,6.30,False,Stop Loss,-3.15,-3.35,3.30,0.20,1.1,0
15747175,5/22/2023 1:15:00 PM,C,0.00,4200.00,4245.00,45.00,2.45,P100,,,5/22/2023 1:43:00 PM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,0
15740195,5/22/2023 1:30:00 PM,P,0.00,4190.00,4145.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,0
15740499,5/22/2023 1:45:00 PM,P,0.00,4195.00,4150.00,45.00,3.10,P100,,,,1x,,True,Expiration (ITM),1.18,0.98,3.30,0.20,0,0
15747907,5/22/2023 2:00:00 PM,C,0.00,4200.00,4245.00,45.00,3.45,P100,,,5/22/2023 2:50:00 PM,1x,6.90,False,Stop Loss,-3.45,-3.65,3.30,0.20,1.1,0
15748103,5/22/2023 2:15:00 PM,C,0.00,4200.00,4245.00,45.00,3.00,P100,,,5/22/2023 2:50:00 PM,1x,6.00,False,Stop Loss,-3.00,-3.20,3.30,0.20,1.1,0
15741259,5/22/2023 2:30:00 PM,P,0.00,4200.00,4155.00,45.00,2.95,P100,,,5/22/2023 3:26:00 PM,1x,5.90,False,Stop Loss,-2.95,-3.15,3.30,0.20,1.1,0
15741499,5/22/2023 2:45:00 PM,P,0.00,4200.00,4155.00,45.00,2.35,P100,,,5/22/2023 3:25:00 PM,1x,4.70,False,Stop Loss,-2.35,-2.55,3.30,0.20,1.1,0
15748675,5/22/2023 3:00:00 PM,C,0.00,4205.00,4250.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
15748839,5/22/2023 3:15:00 PM,C,0.00,4200.00,4245.00,45.00,3.25,P100,,,,1x,,True,Expiration,3.25,3.20,1.65,0.05,0,0
15748995,5/22/2023 3:30:00 PM,C,0.00,4195.00,4240.00,45.00,3.25,P100,,,,1x,,True,Expiration,3.25,3.20,1.65,0.05,0,0
15749099,5/22/2023 3:45:00 PM,C,0.00,4190.00,4235.00,45.00,4.00,P100,,,,1x,,True,Expiration (ITM),0.92,0.72,3.30,0.20,0,0
15758911,5/23/2023 9:33:00 AM,C,0.00,4200.00,4245.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,26
15759303,5/23/2023 9:45:00 AM,C,0.00,4200.00,4245.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
15751151,5/23/2023 10:00:00 AM,P,0.00,4165.00,4120.00,45.00,3.00,P100,,,5/23/2023 12:42:00 PM,1x,6.00,False,Stop Loss,-3.00,-3.20,3.30,0.20,1.1,26
15760123,5/23/2023 10:15:00 AM,C,0.00,4195.00,4240.00,45.00,3.25,P100,,,,1x,,True,Expiration,3.25,3.20,1.65,0.05,0,0
15751979,5/23/2023 10:30:00 AM,P,0.00,4170.00,4125.00,45.00,3.15,P100,,,5/23/2023 12:38:00 PM,1x,6.30,False,Stop Loss,-3.15,-3.35,3.30,0.20,1.1,0
15752371,5/23/2023 10:45:00 AM,P,0.00,4170.00,4125.00,45.00,2.90,P100,,,5/23/2023 12:38:00 PM,1x,5.80,False,Stop Loss,-2.90,-3.10,3.30,0.20,1.1,0
15761155,5/23/2023 11:00:00 AM,C,0.00,4190.00,4235.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
